DT + 1698694471466;LT55.5183617;LG37.6083614;PB986.76904;SP16.072792AZ: -1.8636056
DT + 1698694472471;LT55.5182174;LG37.6083479;PB986.7637;SP15.804027AZ: -2.2021441
DT + 1698694473464;LT55.518076;LG37.6083368;PB986.69824;SP15.777848AZ: 14.727454
DT + 1698694474450;LT55.5179367;LG37.6083247;PB986.5864;SP15.451587AZ: 7.1226435
DT + 1698694475445;LT55.5177986;LG37.6083143;PB986.68066;SP15.695943AZ: 2.3675141
DT + 1698694476450;LT55.5176579;LG37.6083058;PB986.73926;SP15.558884AZ: 5.713032
DT + 1698694477455;LT55.5175184;LG37.6083;PB986.687;SP15.564328AZ: -6.4174542
DT + 1698694478457;LT55.5173797;LG37.6082905;PB986.5542;SP15.444088AZ: 7.8728657
DT + 1698694479458;LT55.5172421;LG37.6082818;PB986.4673;SP15.512732AZ: -10.71502
DT + 1698694480450;LT55.5171038;LG37.6082772;PB986.49414;SP15.661698AZ: 18.883993
DT + 1698694481452;LT55.5169629;LG37.608274;PB986.5244;SP15.753405AZ: 5.633895
DT + 1698694482454;LT55.5168207;LG37.6082725;PB986.5576;SP15.859106AZ: -8.725056
DT + 1698694483459;LT55.516678;LG37.6082714;PB986.56006;SP15.817043AZ: -19.01804
DT + 1698694484451;LT55.516535;LG37.6082719;PB986.5049;SP16.217894AZ: 8.020513
DT + 1698694485463;LT55.5163899;LG37.6082712;PB986.54785;SP16.073486AZ: 7.585423
DT + 1698694486468;LT55.516247;LG37.6082706;PB986.46484;SP16.073328AZ: -6.405293
DT + 1698694487470;LT55.5161037;LG37.60827;PB986.49316;SP16.061567AZ: 5.461896
DT + 1698694488456;LT55.5159594;LG37.6082685;PB986.5405;SP16.058748AZ: -28.001135
DT + 1698694489470;LT55.5158158;LG37.6082683;PB986.5215;SP16.017962AZ: -6.6583257
DT + 1698694490453;LT55.5156738;LG37.6082687;PB986.48584;SP15.766627AZ: -11.542054
DT + 1698694491471;LT55.5155346;LG37.6082701;PB986.4038;SP15.693407AZ: -15.613367
DT + 1698694492464;LT55.5153958;LG37.6082742;PB986.39307;SP15.399406AZ: -11.7463455
DT + 1698694493475;LT55.5152586;LG37.6082784;PB986.4209;SP15.411995AZ: 9.266512
DT + 1698694494448;LT55.5151235;LG37.6082833;PB986.4263;SP15.151035AZ: 0.7903985
DT + 1698694495452;LT55.5149891;LG37.6082847;PB986.4302;SP15.202948AZ: -6.5393972
DT + 1698694496454;LT55.5148542;LG37.6082868;PB986.4092;SP15.343725AZ: -16.86258
DT + 1698694497440;LT55.5147183;LG37.608291;PB986.40186;SP15.424737AZ: 6.688417
DT + 1698694498458;LT55.5145777;LG37.6082965;PB986.41016;SP15.688738AZ: -18.55143
DT + 1698694499458;LT55.514436;LG37.6083013;PB986.3926;SP15.758526AZ: -0.76418805
DT + 1698694500469;LT55.5142941;LG37.6083066;PB986.40137;SP15.770992AZ: -11.325805
DT + 1698694501437;LT55.5141518;LG37.6083152;PB986.3833;SP15.934307AZ: -16.895792
DT + 1698694502456;LT55.514009;LG37.6083278;PB986.374;SP15.955652AZ: 9.622333
DT + 1698694503472;LT55.5138658;LG37.6083409;PB986.3496;SP15.993628AZ: -2.0185893
DT + 1698694504436;LT55.5137233;LG37.6083528;PB986.3052;SP15.922616AZ: -17.892487
DT + 1698694505469;LT55.5135768;LG37.6083655;PB986.3076;SP16.048693AZ: 13.0417595
DT + 1698694506454;LT55.513433;LG37.6083776;PB986.31396;SP16.10675AZ: -5.147946
DT + 1698694507459;LT55.513289;LG37.6083922;PB986.36426;SP16.07483AZ: -21.382244
DT + 1698694508441;LT55.5131453;LG37.6084088;PB986.3467;SP16.11576AZ: -0.81980497
DT + 1698694509454;LT55.5130011;LG37.6084251;PB986.3384;SP16.34726AZ: -34.54083
DT + 1698694510447;LT55.5128552;LG37.6084428;PB986.34375;SP16.52475AZ: -16.378952
DT + 1698694511467;LT55.5127078;LG37.6084593;PB986.3208;SP16.286793AZ: -3.5461557
DT + 1698694512475;LT55.512564;LG37.608475;PB986.3179;SP16.4686AZ: 11.162832
DT + 1698694513467;LT55.5124177;LG37.6084918;PB986.33594;SP16.603798AZ: -27.68293
DT + 1698694514455;LT55.512271;LG37.608508;PB986.2798;SP16.50486AZ: 7.838322
DT + 1698694515450;LT55.512124;LG37.6085234;PB986.31396;SP16.328753AZ: -18.297003
DT + 1698694516452;LT55.5119777;LG37.6085398;PB986.3086;SP16.349691AZ: -12.487512
DT + 1698694517461;LT55.5118314;LG37.6085557;PB986.30225;SP16.376844AZ: -1.3569107
DT + 1698694518465;LT55.5116837;LG37.608569;PB986.3242;SP16.504496AZ: -12.054286
DT + 1698694519455;LT55.5115355;LG37.608584;PB986.3218;SP16.582296AZ: -14.245958
DT + 1698694520460;LT55.5113858;LG37.6085966;PB986.33154;SP16.63082AZ: -10.112765
DT + 1698694521468;LT55.5112373;LG37.6086084;PB986.3623;SP16.589897AZ: 6.372479
DT + 1698694522459;LT55.5110896;LG37.6086205;PB986.34863;SP16.488035AZ: 12.217716
DT + 1698694523470;LT55.5109412;LG37.6086338;PB986.34863;SP16.508562AZ: -2.5101578
DT + 1698694524453;LT55.5107939;LG37.6086489;PB986.3467;SP16.337069AZ: -7.671087
DT + 1698694525455;LT55.510647;LG37.608666;PB986.3623;SP16.36949AZ: 1.5980859
DT + 1698694526455;LT55.5104999;LG37.6086832;PB986.353;SP16.53493AZ: 8.284109
DT + 1698694527456;LT55.5103531;LG37.6087002;PB986.35645;SP16.495369AZ: -10.992712
DT + 1698694528456;LT55.5102075;LG37.608716;PB986.36523;SP16.232962AZ: -13.81701
DT + 1698694529455;LT55.5100613;LG37.608731;PB986.3574;SP16.489967AZ: 16.522354
DT + 1698694530470;LT55.5099141;LG37.6087463;PB986.4033;SP16.191778AZ: 6.325046
DT + 1698694531468;LT55.5097685;LG37.6087614;PB986.4531;SP16.284399AZ: 2.4481237
DT + 1698694532434;LT55.5096232;LG37.608775;PB986.5088;SP16.126057AZ: -3.7619739
DT + 1698694533484;LT55.5094774;LG37.6087869;PB986.2178;SP16.055885AZ: 2.8551037
DT + 1698694534466;LT55.5093343;LG37.6088011;PB986.45654;SP15.975989AZ: 6.1213717
DT + 1698694535475;LT55.5091892;LG37.608814;PB986.4844;SP16.12959AZ: 3.9473007
DT + 1698694536455;LT55.5090443;LG37.608828;PB986.49023;SP16.060081AZ: -7.9951043
DT + 1698694537464;LT55.5089;LG37.6088427;PB986.50635;SP15.926912AZ: 6.2460747
DT + 1698694538470;LT55.5087563;LG37.6088593;PB986.51074;SP16.052893AZ: -17.056707
DT + 1698694539458;LT55.5086118;LG37.6088742;PB986.5176;SP16.00711AZ: 0.09548001
DT + 1698694540469;LT55.5084689;LG37.6088865;PB986.5205;SP15.833027AZ: -3.9802454
DT + 1698694541455;LT55.5083264;LG37.6088996;PB986.53564;SP15.892094AZ: -7.34737
DT + 1698694542454;LT55.5081854;LG37.6089123;PB986.59814;SP16.071262AZ: 0.067811064
DT + 1698694543473;LT55.5080423;LG37.6089264;PB986.5498;SP16.019003AZ: 6.9028497
DT + 1698694544454;LT55.5079009;LG37.6089406;PB986.59717;SP15.761818AZ: -16.583216
DT + 1698694545468;LT55.5077596;LG37.6089567;PB986.59766;SP16.023872AZ: -11.431464
DT + 1698694546469;LT55.5076149;LG37.6089752;PB986.6372;SP16.234322AZ: -9.762825
DT + 1698694547467;LT55.5074683;LG37.608994;PB986.68994;SP16.145359AZ: 13.20969
DT + 1698694548467;LT55.5073252;LG37.6090078;PB986.76855;SP16.07395AZ: -6.920111
DT + 1698694549472;LT55.5071817;LG37.6090204;PB986.60986;SP16.037933AZ: -0.6437263
DT + 1698694550453;LT55.5070385;LG37.6090325;PB986.5093;SP15.957652AZ: -12.236291
DT + 1698694551454;LT55.5068954;LG37.6090453;PB986.7334;SP16.058294AZ: -12.483639
DT + 1698694552453;LT55.506751;LG37.6090618;PB986.7539;SP16.23524AZ: -13.945836
DT + 1698694553464;LT55.506606;LG37.6090816;PB986.7832;SP16.048407AZ: 7.845668
DT + 1698694554465;LT55.5064632;LG37.6091;PB986.75684;SP16.14631AZ: -17.084932
DT + 1698694555464;LT55.5063193;LG37.609118;PB986.8208;SP16.143564AZ: -4.8217654
DT + 1698694556461;LT55.5061761;LG37.6091346;PB986.86523;SP16.09883AZ: -6.5042667
DT + 1698694557453;LT55.5060324;LG37.6091496;PB986.5791;SP16.084414AZ: -61.704014
DT + 1698694558469;LT55.5058886;LG37.6091615;PB986.626;SP16.084887AZ: 10.948417
DT + 1698694559468;LT55.505745;LG37.6091748;PB986.67773;SP16.016397AZ: -3.4188578
DT + 1698694560450;LT55.5056019;LG37.6091901;PB986.87305;SP16.163752AZ: -20.829302
DT + 1698694561456;LT55.5054569;LG37.6092042;PB986.8721;SP16.16601AZ: -13.365459
DT + 1698694562438;LT55.5053134;LG37.609215;PB986.8887;SP16.026628AZ: -35.761677
DT + 1698694563472;LT55.5051703;LG37.6092267;PB986.7461;SP15.845222AZ: 10.788795
DT + 1698694564458;LT55.5050285;LG37.609239;PB986.71484;SP15.80907AZ: -4.0259
DT + 1698694565447;LT55.5048871;LG37.6092522;PB986.8545;SP15.90915AZ: 2.0405126
DT + 1698694566456;LT55.5047457;LG37.6092667;PB986.89844;SP15.641462AZ: -1.7727834
DT + 1698694567446;LT55.5046057;LG37.6092819;PB986.8457;SP15.881652AZ: -12.626579
DT + 1698694568455;LT55.5044647;LG37.6092982;PB986.88477;SP15.601441AZ: -16.87085
DT + 1698694569473;LT55.5043251;LG37.6093154;PB986.83984;SP15.413354AZ: -1.7957366
DT + 1698694570464;LT55.5041863;LG37.6093319;PB986.86475;SP15.499098AZ: -9.511902
DT + 1698694571470;LT55.5040468;LG37.6093494;PB986.89355;SP15.563379AZ: 19.99376
DT + 1698694572426;LT55.5039069;LG37.6093639;PB986.7373;SP15.7182455AZ: -2.9140182
DT + 1698694573471;LT55.5037635;LG37.6093762;PB986.8447;SP15.679996AZ: 9.807517
DT + 1698694574454;LT55.503624;LG37.6093918;PB986.8496;SP15.484142AZ: 6.8788996
DT + 1698694575450;LT55.5034845;LG37.6094099;PB986.85205;SP15.672028AZ: -13.407658
DT + 1698694576446;LT55.5033443;LG37.6094263;PB986.83154;SP15.699823AZ: -4.4069614
DT + 1698694577461;LT55.5032036;LG37.6094431;PB986.83545;SP15.737019AZ: 2.0635183
DT + 1698694578455;LT55.5030615;LG37.609461;PB986.8125;SP15.717124AZ: 7.4983687
DT + 1698694579458;LT55.5029202;LG37.6094771;PB986.8115;SP15.915244AZ: 11.025516
DT + 1698694580457;LT55.5027765;LG37.6094913;PB986.7993;SP16.031567AZ: -12.217869
DT + 1698694581456;LT55.5026322;LG37.6095056;PB986.80225;SP16.013948AZ: -13.603292
DT + 1698694582450;LT55.5024877;LG37.6095203;PB986.772;SP16.039934AZ: -26.571106
DT + 1698694583459;LT55.5023425;LG37.6095345;PB986.69775;SP16.238544AZ: -13.748589
DT + 1698694584456;LT55.5021983;LG37.6095514;PB986.74316;SP16.043272AZ: 1.4010198
DT + 1698694585453;LT55.5020554;LG37.6095695;PB986.72266;SP16.080008AZ: 2.7104194
DT + 1698694586467;LT55.5019127;LG37.609594;PB986.75244;SP15.953134AZ: -1.6279526
DT + 1698694587456;LT55.5017709;LG37.6096159;PB986.7124;SP16.02382AZ: -15.306824
DT + 1698694588469;LT55.5016285;LG37.6096371;PB986.6958;SP16.11139AZ: 5.745659
DT + 1698694589471;LT55.5014863;LG37.6096589;PB986.65967;SP15.901847AZ: -8.377673
DT + 1698694590452;LT55.5013449;LG37.6096797;PB986.66895;SP16.135399AZ: -7.128136
DT + 1698694591457;LT55.5012025;LG37.6097007;PB986.5967;SP16.05962AZ: -15.649179
DT + 1698694592473;LT55.5010598;LG37.6097215;PB986.6074;SP16.074251AZ: 10.84577
DT + 1698694593468;LT55.5009176;LG37.6097416;PB986.5752;SP16.052742AZ: -12.513537
DT + 1698694594460;LT55.5007761;LG37.6097626;PB986.56006;SP15.932883AZ: 5.007459
DT + 1698694595459;LT55.5006341;LG37.609783;PB986.5459;SP16.00327AZ: 6.0335546
DT + 1698694596452;LT55.5004918;LG37.609802;PB986.5249;SP15.918728AZ: -7.2305884
DT + 1698694597454;LT55.5003497;LG37.6098215;PB986.5459;SP15.941021AZ: -14.046301
DT + 1698694598458;LT55.5002053;LG37.60984;PB986.5332;SP16.199821AZ: 12.371604
DT + 1698694599455;LT55.5000628;LG37.6098583;PB986.4751;SP16.038088AZ: -19.682234
DT + 1698694600454;LT55.4999208;LG37.6098817;PB986.5122;SP16.080734AZ: 1.6822414
DT + 1698694601443;LT55.4997801;LG37.6099059;PB986.49023;SP15.941064AZ: 5.2269444
DT + 1698694602457;LT55.4996378;LG37.6099279;PB986.499;SP16.036074AZ: -3.7044766
DT + 1698694603470;LT55.4994951;LG37.6099488;PB986.4658;SP15.817265AZ: 1.0071354
DT + 1698694604466;LT55.4993538;LG37.6099706;PB986.4004;SP15.951098AZ: 0.3134305
DT + 1698694605452;LT55.4992115;LG37.6099959;PB986.45166;SP15.931829AZ: -0.375418
DT + 1698694606462;LT55.4990686;LG37.6100204;PB986.4746;SP15.9585085AZ: -4.9379554
DT + 1698694607453;LT55.4989253;LG37.6100455;PB986.4238;SP16.0346AZ: -14.086692
DT + 1698694608455;LT55.4987807;LG37.6100699;PB986.4946;SP16.205046AZ: 12.507672
DT + 1698694609450;LT55.4986351;LG37.6100958;PB986.4761;SP16.105968AZ: 6.5826764
DT + 1698694610456;LT55.498491;LG37.6101223;PB986.47754;SP16.142286AZ: -35.917065
DT + 1698694611459;LT55.4983476;LG37.6101463;PB986.46387;SP16.138405AZ: 7.2498565
DT + 1698694612458;LT55.4982039;LG37.6101707;PB986.45605;SP16.336226AZ: -21.039984
DT + 1698694613459;LT55.4980576;LG37.6101962;PB986.4419;SP16.414835AZ: 0.96369684
DT + 1698694614453;LT55.4979127;LG37.6102222;PB986.46045;SP16.169008AZ: -34.609474
DT + 1698694615463;LT55.4977688;LG37.6102469;PB986.4336;SP16.158293AZ: -22.871508
DT + 1698694616450;LT55.4976249;LG37.6102713;PB986.4214;SP16.14877AZ: -18.43683
DT + 1698694617457;LT55.4974809;LG37.6102961;PB986.43945;SP16.215376AZ: -9.283661
DT + 1698694618454;LT55.4973363;LG37.6103217;PB986.437;SP16.08201AZ: -6.7744403
DT + 1698694619457;LT55.4971921;LG37.6103474;PB986.4287;SP16.252312AZ: -0.7064947
DT + 1698694620459;LT55.4970482;LG37.6103727;PB986.4243;SP16.09999AZ: -21.698189
DT + 1698694621455;LT55.4969053;LG37.6103983;PB986.3887;SP16.137928AZ: -3.5634942
DT + 1698694622464;LT55.4967604;LG37.6104226;PB986.41797;SP16.412407AZ: 6.0289965
DT + 1698694623475;LT55.4966139;LG37.6104466;PB986.3989;SP16.171896AZ: 6.3996167
DT + 1698694624454;LT55.4964704;LG37.6104696;PB986.3999;SP16.151312AZ: -27.108952
DT + 1698694625456;LT55.4963269;LG37.6104939;PB986.38574;SP16.124115AZ: 8.26823
DT + 1698694626473;LT55.4961833;LG37.6105208;PB986.4043;SP16.124159AZ: -10.006911
DT + 1698694627468;LT55.4960394;LG37.6105498;PB986.4536;SP16.149948AZ: 6.9855566
DT + 1698694628453;LT55.4958949;LG37.6105772;PB986.4297;SP16.188398AZ: -8.497129
DT + 1698694629467;LT55.4957501;LG37.610605;PB986.41504;SP16.1489AZ: -9.256925
DT + 1698694630461;LT55.4956057;LG37.6106343;PB986.4409;SP16.177332AZ: -5.78119
DT + 1698694631456;LT55.4954602;LG37.610664;PB986.46436;SP16.109013AZ: 0.78885347
DT + 1698694632463;LT55.4953167;LG37.6106932;PB986.5591;SP16.00072AZ: -40.248444
DT + 1698694633466;LT55.4951744;LG37.6107212;PB986.5791;SP15.878949AZ: -4.224115
DT + 1698694634462;LT55.4950347;LG37.6107485;PB986.34863;SP16.018162AZ: -8.009633
DT + 1698694635464;LT55.4948927;LG37.6107755;PB986.31006;SP15.7251625AZ: 12.901298
DT + 1698694636468;LT55.494753;LG37.610803;PB986.37646;SP15.791571AZ: 1.7068003
DT + 1698694637453;LT55.4946128;LG37.6108312;PB986.3867;SP15.82697AZ: -9.669513
DT + 1698694638456;LT55.4944725;LG37.6108582;PB986.4961;SP15.768358AZ: -3.8910086
DT + 1698694639453;LT55.494333;LG37.6108838;PB986.54834;SP15.750141AZ: -4.832972
DT + 1698694640468;LT55.4941925;LG37.6109133;PB986.5591;SP15.690534AZ: -15.778879
DT + 1698694641455;LT55.4940523;LG37.6109434;PB986.5552;SP15.663536AZ: -4.607672
DT + 1698694642470;LT55.4939123;LG37.6109741;PB986.54785;SP15.701503AZ: 6.6698337
DT + 1698694643475;LT55.4937718;LG37.611004;PB986.52344;SP15.835425AZ: -8.471043
DT + 1698694644470;LT55.4936314;LG37.611033;PB986.5327;SP15.707111AZ: -6.380718
DT + 1698694645452;LT55.4934909;LG37.6110611;PB986.522;SP15.766584AZ: -6.627136
DT + 1698694646466;LT55.4933501;LG37.6110903;PB986.5786;SP15.715704AZ: -10.7766905
DT + 1698694647473;LT55.4932088;LG37.6111214;PB986.57275;SP15.5639715AZ: 2.6330264
DT + 1698694648470;LT55.4930697;LG37.6111524;PB986.5967;SP15.489477AZ: -9.466672
DT + 1698694649454;LT55.4929315;LG37.611181;PB986.6289;SP15.433016AZ: -19.008202
DT + 1698694650460;LT55.4927946;LG37.6112119;PB986.63525;SP15.413334AZ: 16.111963
DT + 1698694651456;LT55.4926585;LG37.6112418;PB986.6133;SP15.206642AZ: -22.241333
DT + 1698694652447;LT55.4925233;LG37.6112715;PB986.67773;SP15.269139AZ: -22.32213
DT + 1698694653451;LT55.4923874;LG37.6113003;PB986.7095;SP15.247006AZ: 0.39291713
DT + 1698694654454;LT55.4922517;LG37.6113335;PB986.8047;SP15.139437AZ: -14.321535
DT + 1698694655461;LT55.4921167;LG37.6113679;PB986.63184;SP15.144077AZ: -24.183659
DT + 1698694656468;LT55.4919809;LG37.6113987;PB986.5044;SP15.255043AZ: 10.112051
DT + 1698694657456;LT55.4918451;LG37.6114291;PB986.58936;SP15.2433AZ: 11.313145
DT + 1698694658451;LT55.4917095;LG37.6114597;PB986.772;SP15.455218AZ: -37.735565
DT + 1698694659462;LT55.4915719;LG37.6114912;PB986.7529;SP15.488342AZ: -8.55249
DT + 1698694660463;LT55.4914344;LG37.6115231;PB986.7759;SP15.340752AZ: -39.94385
DT + 1698694661472;LT55.4912971;LG37.6115541;PB986.8242;SP15.444193AZ: 1.0439826
DT + 1698694662453;LT55.4911588;LG37.611586;PB986.812;SP15.599087AZ: -19.686146
DT + 1698694663474;LT55.4910192;LG37.6116177;PB986.87305;SP15.730439AZ: -26.409409
DT + 1698694664454;LT55.4908806;LG37.6116505;PB986.8457;SP15.811657AZ: -13.31395
DT + 1698694665469;LT55.4907421;LG37.6116856;PB986.6621;SP15.760969AZ: -10.076331
DT + 1698694666464;LT55.4906031;LG37.6117225;PB986.66895;SP15.920776AZ: -21.588547
DT + 1698694667467;LT55.4904631;LG37.6117575;PB986.708;SP15.831952AZ: -16.08769
DT + 1698694668470;LT55.4903224;LG37.6117929;PB986.749;SP16.162792AZ: -40.498734
DT + 1698694669476;LT55.4901786;LG37.6118281;PB986.85254;SP16.22634AZ: 1.094497
DT + 1698694670456;LT55.4900356;LG37.6118633;PB986.91016;SP16.062305AZ: -20.439095
DT + 1698694671468;LT55.4898938;LG37.6119007;PB986.8867;SP16.21886AZ: -26.409077
DT + 1698694672470;LT55.4897517;LG37.6119399;PB986.88965;SP15.987195AZ: -13.166626
DT + 1698694673477;LT55.4896106;LG37.6119773;PB986.8828;SP15.994813AZ: -20.294668
DT + 1698694674450;LT55.4894691;LG37.6120138;PB986.9087;SP15.913857AZ: -3.7247427
DT + 1698694675462;LT55.4893266;LG37.6120518;PB986.90625;SP16.05034AZ: -23.931643
DT + 1698694676450;LT55.489184;LG37.61209;PB986.9468;SP16.014244AZ: -15.198528
DT + 1698694677452;LT55.4890414;LG37.6121291;PB986.9595;SP15.917243AZ: -24.169285
DT + 1698694678453;LT55.4889005;LG37.6121677;PB986.83887;SP15.751686AZ: -11.527674
DT + 1698694679468;LT55.4887603;LG37.6122053;PB986.9717;SP15.701914AZ: -7.304857
DT + 1698694680447;LT55.4886211;LG37.6122429;PB986.93164;SP15.834902AZ: -10.734
DT + 1698694681457;LT55.4884814;LG37.61228;PB986.9536;SP15.763236AZ: -9.656412
DT + 1698694682456;LT55.488344;LG37.6123159;PB986.96875;SP15.31765AZ: -10.634873
DT + 1698694683472;LT55.4882074;LG37.6123526;PB986.999;SP15.796568AZ: 1.4464848
DT + 1698694684458;LT55.4880676;LG37.6123895;PB987.0127;SP15.525566AZ: 10.327575
DT + 1698694685458;LT55.4879285;LG37.6124258;PB987.042;SP15.575628AZ: -17.009703
DT + 1698694686462;LT55.4877879;LG37.61246;PB987.0664;SP15.643348AZ: 1.5922506
DT + 1698694687463;LT55.4876478;LG37.6124935;PB987.0596;SP15.680942AZ: -15.499687
DT + 1698694688465;LT55.4875084;LG37.6125278;PB987.0542;SP15.68751AZ: -11.985699
DT + 1698694689464;LT55.4873703;LG37.6125635;PB987.0249;SP15.584139AZ: -22.736153
DT + 1698694690451;LT55.4872334;LG37.6125985;PB987.06934;SP15.541322AZ: 3.6804073
DT + 1698694691456;LT55.487097;LG37.6126332;PB987.07715;SP15.487386AZ: -27.323538
DT + 1698694692454;LT55.486961;LG37.6126667;PB987.0571;SP15.398314AZ: 6.920887
DT + 1698694693470;LT55.4868247;LG37.6127007;PB987.0786;SP15.534728AZ: 4.373651
DT + 1698694694456;LT55.4866871;LG37.6127351;PB987.0752;SP15.530383AZ: 12.461647
DT + 1698694695469;LT55.486549;LG37.6127693;PB987.1616;SP15.581701AZ: -0.7352715
DT + 1698694696469;LT55.4864111;LG37.6128042;PB987.14746;SP15.65164AZ: -15.997128
DT + 1698694697468;LT55.4862739;LG37.6128397;PB987.10547;SP15.531312AZ: 8.940956
DT + 1698694698468;LT55.4861357;LG37.6128751;PB987.146;SP15.547958AZ: -10.392896
DT + 1698694699458;LT55.4859996;LG37.6129095;PB987.1123;SP15.455025AZ: -34.688858
DT + 1698694700454;LT55.485864;LG37.6129462;PB987.1841;SP15.404668AZ: 5.0985565
DT + 1698694701459;LT55.4857292;LG37.6129853;PB987.1138;SP15.232098AZ: -34.957462
DT + 1698694702459;LT55.4855947;LG37.6130229;PB987.1929;SP15.340834AZ: -28.97246
DT + 1698694703480;LT55.4854582;LG37.613059;PB987.21875;SP15.309557AZ: -3.8070402
DT + 1698694704465;LT55.4853233;LG37.6130952;PB987.22266;SP15.384308AZ: -1.2818946
DT + 1698694705464;LT55.4851852;LG37.6131326;PB987.1904;SP15.410116AZ: 5.2861204
DT + 1698694706460;LT55.4850478;LG37.613171;PB987.2505;SP15.19983AZ: -3.6859431
DT + 1698694707435;LT55.4849117;LG37.6132095;PB987.2617;SP15.424602AZ: -28.961641
DT + 1698694708453;LT55.484773;LG37.6132467;PB987.2886;SP15.454081AZ: -5.6673107
DT + 1698694709467;LT55.4846353;LG37.6132841;PB987.3711;SP15.383265AZ: -9.475331
DT + 1698694710460;LT55.484498;LG37.6133207;PB987.1411;SP15.531295AZ: 11.98362
DT + 1698694711460;LT55.484359;LG37.6133579;PB987.2114;SP15.648051AZ: 2.064058
DT + 1698694712471;LT55.4842199;LG37.6133932;PB987.33203;SP15.500247AZ: -29.075403
DT + 1698694713475;LT55.4840799;LG37.6134299;PB987.31885;SP15.882532AZ: 3.7817032
DT + 1698694714461;LT55.4839378;LG37.6134662;PB987.3198;SP15.864612AZ: -29.633923
DT + 1698694715467;LT55.4837961;LG37.6135047;PB987.3379;SP15.872923AZ: -45.474964
DT + 1698694716473;LT55.4836555;LG37.613543;PB987.333;SP15.903579AZ: 1.0870323
DT + 1698694717434;LT55.4835157;LG37.6135802;PB987.3833;SP15.90825AZ: -16.87227
DT + 1698694718471;LT55.4833726;LG37.6136191;PB987.3638;SP15.868622AZ: 10.600394
DT + 1698694719471;LT55.4832323;LG37.6136574;PB987.45557;SP15.899856AZ: -7.4528165
DT + 1698694720471;LT55.4830924;LG37.6136952;PB987.3882;SP15.919061AZ: -2.068866
DT + 1698694721457;LT55.4829526;LG37.613735;PB987.3862;SP15.844705AZ: 4.3358736
DT + 1698694722465;LT55.482813;LG37.6137787;PB987.5093;SP16.156986AZ: -9.401256
DT + 1698694723457;LT55.4826722;LG37.6138264;PB987.54346;SP16.039387AZ: -18.496983
DT + 1698694724437;LT55.4825334;LG37.6138743;PB987.55225;SP16.07762AZ: -2.9825833
DT + 1698694725455;LT55.4823912;LG37.6139233;PB987.52295;SP16.264097AZ: -11.240424
DT + 1698694726468;LT55.4822493;LG37.6139695;PB987.59424;SP16.295727AZ: 13.12203
DT + 1698694727466;LT55.4821059;LG37.6140139;PB987.5781;SP16.250645AZ: 1.8922035
DT + 1698694728465;LT55.4819625;LG37.6140552;PB987.605;SP16.187704AZ: -15.885712
DT + 1698694729462;LT55.4818188;LG37.6140955;PB987.62646;SP16.176832AZ: -10.10813
DT + 1698694730449;LT55.4816754;LG37.6141359;PB987.6201;SP16.117548AZ: 0.26209846
DT + 1698694731453;LT55.4815317;LG37.6141749;PB987.6304;SP16.303717AZ: 0.8700986
DT + 1698694732457;LT55.4813864;LG37.6142131;PB987.6885;SP16.108156AZ: -13.941855
DT + 1698694733477;LT55.4812433;LG37.6142526;PB987.69727;SP16.002815AZ: -20.313715
DT + 1698694734458;LT55.4811016;LG37.6142928;PB987.71875;SP16.004225AZ: -14.09369
DT + 1698694735459;LT55.4809601;LG37.6143297;PB987.7407;SP15.908235AZ: -16.530424
DT + 1698694736466;LT55.4808185;LG37.6143645;PB987.75684;SP16.128878AZ: -13.500282
DT + 1698694737451;LT55.4806763;LG37.6143978;PB987.78174;SP15.904535AZ: -38.62102
DT + 1698694738452;LT55.4805322;LG37.6144343;PB987.79004;SP15.890164AZ: -32.566948
DT + 1698694739454;LT55.4803902;LG37.6144708;PB987.8037;SP16.058865AZ: -19.650688
DT + 1698694740438;LT55.4802484;LG37.6145073;PB987.82275;SP15.960727AZ: -6.8586063
DT + 1698694741457;LT55.4801049;LG37.6145435;PB987.8706;SP16.008642AZ: -27.2258
DT + 1698694742472;LT55.4799636;LG37.6145772;PB987.90967;SP15.981305AZ: -17.381285
DT + 1698694743464;LT55.4798238;LG37.6146121;PB987.8989;SP15.9021635AZ: -16.90764
DT + 1698694744454;LT55.4796852;LG37.6146491;PB987.96826;SP15.938518AZ: 10.4336
DT + 1698694745455;LT55.4795451;LG37.614686;PB987.9756;SP15.748613AZ: -6.656847
DT + 1698694746461;LT55.4794056;LG37.6147232;PB988.0366;SP15.893147AZ: -27.902685
DT + 1698694747464;LT55.479266;LG37.614762;PB988.0952;SP15.797863AZ: -31.318054
DT + 1698694748458;LT55.4791265;LG37.6147987;PB988.13184;SP15.786068AZ: 10.235723
DT + 1698694749466;LT55.4789869;LG37.614835;PB987.9946;SP15.760125AZ: -2.0563798
DT + 1698694750462;LT55.4788475;LG37.6148722;PB987.9634;SP15.7120495AZ: 8.618968
DT + 1698694751468;LT55.4787096;LG37.6149104;PB988.14307;SP15.504677AZ: -1.7359122
DT + 1698694752450;LT55.478574;LG37.6149485;PB988.2388;SP15.541785AZ: -33.13987
DT + 1698694753465;LT55.4784371;LG37.6149852;PB988.27637;SP15.432882AZ: -23.777502
DT + 1698694754471;LT55.4783025;LG37.6150194;PB988.26416;SP15.447347AZ: -7.0068707
DT + 1698694755467;LT55.4781668;LG37.6150558;PB988.3008;SP15.424237AZ: -4.254956
